videoid,name,sub_category,main_category
nature_17,"Time-lapse of fog movement over a hilly valley with houses: starting with moderate fog, thickening to obscure the landscape almost completely, then gradually lifting to reveal the valley, with a slight return of fog near the end.",nature,meteorological
nature_15,"Time-lapse of a tulip field progressing from early bloom to peak bloom under overcast skies. Initially, the flowers are partially budded, gradually increasing in open petals, and eventually achieving full bloom with minimal buds remaining, resulting in a vibrant and dense floral display.",nature,meteorological
nature_16,"Time-lapse of a desert landscape with prominent rock formations. Clouds move across the sky, causing dynamic changes in lighting and shadows. Vehicles briefly appear on a desert road, indicating human activity. The video captures the continuous shifting of clouds and their impact on shadow patterns and lighting over the course of the sequence.",nature,meteorological
nature_14,"Time-lapse of a sunset over a mountainous landscape with a valley and river. The sun descends from a high position, casting a warm glow, intensifying colors, and transitioning the sky from bright to darker shades. Clouds gather, sunlight filters through, and vibrant orange and purple hues emerge before leaving a warm afterglow as the sun sets.",nature,meteorological
nature_19,"Time-lapse of a serene lake landscape with mountains and autumn trees, starting in clear morning light and progressing through to the warm, vibrant lighting of late afternoon. The reflections in the lake remain steady and accurate throughout, showcasing the changing atmospheric conditions and enriched colors of the scenery.",nature,meteorological
nature_18,"Time-lapse of a mountainous landscape showing a progression of weather and human activity: two people initially walking under a partly cloudy sky, one person moving out of frame as clouds thicken, followed by no people and overcast conditions, slight light changes, mist forming near the mountain base, and denser fog enhancing the dramatic scenery.",nature,meteorological
night2day_01.0,"Time-lapse of an urban setting transitioning from night to day: starting with a dark sky with faint pink hues, gradually lightening with blue, pink, orange, and yellow tones, leading to a noticeable sunrise, and concluding with a fully brightened daytime sky with scattered clouds over the city.",night2day,meteorological
night2day_02.0,"Time-lapse of a residential backyard transitioning from night to early morning: starting with visible star trails, progressing with increasing ambient light and cloud clarity, and concluding in early morning light with fading star trails.",night2day,meteorological
night2day_03.0,"Time-lapse showcasing a full day-night cycle in a London cityscape: starting with a clear day, transitioning to night with illuminated buildings, staying dark through the nighttime, transitioning to early morning with increasing daylight, and returning to daylight conditions.",night2day,meteorological
nature_20,"Time-lapse of clouds progressing across the sky from morning to evening. The video starts with a bright blue sky with scattered clouds, transitions through dense dark clouds indicating weather changes, and ends with a predominantly blue evening sky with sparse clouds.",nature,meteorological
night2day_05.0,"Time-lapse of Stonehenge from pre-dawn darkness to near-sunset: starting with the monument silhouetted in darkness, progressing through dawn and full daylight with increasing visitor activity, and concluding near sunset with long shadows and an end frame promoting a related feature.",night2day,meteorological
night2day_06.0,"Time-lapse of the New York City skyline transitioning from night to day and back to night. It starts with a dark skyline, moves through dawn, sunrise, midday, and afternoon with increasing daylight, and ends with the city illuminated by artificial lights against a dark sky.",night2day,meteorological
night2day_08.0,"Time-lapse capturing a full day-to-night cycle over a city. It starts with a night sky featuring a crescent moon, transitions through a colorful dawn to a bright daylight, and ends with a sunset casting a golden glow, finally returning to a darkened sky.",night2day,meteorological
night2day_07.0,"Time-lapse of an apartment complex transitioning from night to day and back to night. Illuminated by streetlights at night, the sky gradually lightens at dawn, turning from dark blue to bright by mid-morning. At noon, the sky is clear blue, then shadows lengthen in the afternoon. Early nightfall brings a darkening sky, visible moon, and returning streetlights, concluding with full night.",night2day,meteorological
night2day_10.1,"Time-lapse of a suburban neighborhood transitioning from night to day: starting with dark sky and faint horizon light, followed by continued darkness under streetlights, early pre-dawn light appearing, dawn breaking with increasing light, and concluding with full daylight clearly illuminating houses and streets.",night2day,meteorological
night2day_12.0,"Time-lapse of a cityscape transitioning from nighttime to early morning: starting with illuminated buildings at night, dawn breaking with golden light touching building tops, and progressing to a fully illuminated city under early morning light.",night2day,meteorological
night2day_09.0,"Time-lapse of a landscape transitioning from night to day: starting in darkness, the sun begins to rise, gradually lighting the horizon, and fully illuminating the landscape by the end, with increasing light intensity and visibility throughout.",night2day,meteorological
night2day_11.0,"Time-lapse of an urban skyline transitioning from night to day: starting in the evening with clear skies, darkening to deep night with building lights and a moon, then lightening through dawn, early morning, and full daylight with progressively brighter natural light and clear skies.",night2day,meteorological
night2day_15.0,"Time-lapse of the transition from night to day: starting with complete darkness, faint pre-dawn light gradually revealing tree silhouettes, early dawn light making the landscape visible, progressing to a bright morning with a clear blue sky and scattered clouds, and ending with a sunlit sky and a clearly visible landscape.",night2day,meteorological
night2day_13.0,"Time-lapse of a city skyline transitioning from nighttime to daytime and back to nighttime. The video begins with the city illuminated by artificial lights at night, progresses through dawn and into full daylight, shows the city under midday and afternoon sunlight, and ends with the lights of the city reappearing as night falls again.",night2day,meteorological
night2day_16.0,"Time-lapse of a cityscape transitioning from nighttime to full daylight: starting with illuminated buildings under a dark sky, progressing to the pre-dawn lightening and a blue early dawn, then the sky brightens gradually until sunrise, where the city is fully illuminated by daylight.",night2day,meteorological
night2day_14.0,"Time-lapse of a cityscape transitioning from night to day: starting with a dark scene, progressing through pre-dawn lightening, and gradually brightening as the sun rises. The city becomes fully illuminated by morning sunlight, revealing detailed buildings and defined shadows, highlighting a prominent skyscraper.",night2day,meteorological
night2day_17.0,"Time-lapse of a city transitioning from night to morning: starting with a dark sky illuminated by streetlights and building lights, gradually lightening through dawn, and ending with a soft morning glow reducing the prominence of artificial lights.",night2day,meteorological
night2day_18.0,"Time-lapse of a mountainous landscape transitioning from night to day: starting with complete darkness, faint pre-dawn light, clearer horizon and mountain silhouettes, increasing light revealing landscape details, further lightening sky, detailed greenery and silhouettes, bright morning light, and ending with full daylight revealing a bright, clear landscape.",night2day,meteorological
night2day_20.0,"Time-lapse of night turning to day over a landscape with a body of water, showing the sky dark with stars at first, gradually brightening at the horizon, then transitioning through dawn, and culminating in full daylight with a clear, well-lit landscape and visible water reflections.",night2day,meteorological
night_01,"Time-lapse of stars moving across the night sky over a mountain range, starting with a clear sky and visible constellations. As time progresses, clouds gradually form and increase, eventually covering much of the sky, with the stars becoming less visible but the mountain remaining distinguishable throughout.",night,meteorological
night2day_19.0,"Time-lapse of a mountainous area transitioning from night to full daylight: starting with a star-filled night sky, progressing through pre-dawn with increasing light, reduced stars, and clearer reflections in the lake, and finally reaching full daylight with a bright, starless sky.",night2day,meteorological
night_03,"Time-lapse of a moonlit winter night in a snowy forest: the moon rises from just above the treetops to its highest point, casting varying shadows and enhancing illumination, then descends slightly, maintaining a serene twilight with softened shadows.",night,meteorological
night_02,"Time-lapse of the night sky over a mountainous landscape transitioning from a bright post-sunset horizon to a dark, star-filled night. Initially, scattered clouds and a colorful horizon are visible, gradually giving way to a darker sky with more stars and shifting clouds. The horizon light dims progressively, almost fading entirely by the video's end.",night,meteorological
night_05,"Time-lapse of a night sky showing the Milky Way galaxy's movement due to Earth's rotation, against a silhouetted tree. Stars gradually shift upward, and horizon light increases, indicating the approach of dawn, while the Milky Way moves near the top of the frame by the end.",night,meteorological
night_06,"Time-lapse of a mountainous landscape transitioning from night to dawn: starting with a star-filled night sky, early light appearing on the horizon, dawn light spreading and dimming stars, a shooting star occurrence, morning light covering the sky, and ending with a light blue dawn sky where nearly all stars have faded.",night,meteorological
night_07,"Time-lapse of the night sky over a forest showing the Milky Way and stars' movement, illustrating Earth's rotation. Initially, the sky is filled with stars and becomes progressively darker, with the Milky Way shifting position. As time progresses, stars continue to move, and the night transitions to early morning, with a brighter sky and faint stars still visible.",night,meteorological
night_08,"Time-lapse of a nighttime landscape over a mountainous region, progressing from dusk to a starry night. Initially, a few stars are visible, which increase over time. The Milky Way appears and becomes more prominent, reflecting on the lake as the night deepens. The scene culminates with a dense star field and a clear Milky Way reflecting on the still lake.",night,meteorological
night_09,"Time-lapse of stars and the Milky Way moving across the night sky. The sequence starts with a dark sky, progresses with stars and the Milky Way shifting positions, and ends as the dark sky fades, suggesting the night transitions into dawn.",night,meteorological
night_10,"Time-lapse of a night sky over mountainous terrain, starting in complete darkness. Stars and the Milky Way gradually emerge and brighten, peaking with vivid detail and a shooting star, then slowly dimming as the night progresses, indicating the approach of dawn.",night,meteorological
night_04,"Time-lapse of the transition from evening to dawn in a mountainous region, starting with a fading sunset at twilight, the Milky Way becoming visible and reaching peak clarity at night, followed by gradual changes in the sky color as dawn approaches, and concluding with full daylight.",night,meteorological
night_13,"Time-lapse sequence showing stars moving across the night sky over a series of stone kilns, depicting the earth's rotation. Eventually, the scene transitions to a rock on a dry lakebed under the starry sky, indicating a shift to a different location under the same night conditions.",night,meteorological
night_14,"Time-lapse of stars moving over a night sky above a dry lake bed with a prominent rock. The stars gradually shift, showcasing the Earth's rotation. Faint star trails form, and by the end of the video, the horizon brightens, indicating the approach of dawn.",night,meteorological
night_15,"Time-lapse of the night sky showing the Milky Way rising and moving across the horizon above an old wooden wagon, illustrating the Earth's rotation from dusk till dawn.",night,meteorological
night_12,"Time-lapse of the transition from dusk to night over a mountainous desert landscape: starting at twilight with faint stars, progressing through increasing darkness and star visibility, and ending with a star-filled night sky above silhouetted desert ruins.",night,meteorological
night_11,"Time-lapse of the night sky over a desert with a prominent rock and drag mark. Initially, the Milky Way is visible, but as the video progresses, clouds gradually obscure the sky. By the end, the Milky Way is almost completely hidden by cloud cover, though the rock and drag mark stay constant.",night,meteorological
night_16,"Time-lapse of night transitioning to dawn in a desert landscape: starting with a clear, starry night, a meteor streak, and gradually lightening sky from astronomical to civil twilight. Ends with a morning sky and close-up of a park ranger, likely providing commentary on the observed landscape.",night,meteorological
night_17,"Time-lapse of the Milky Way's movement across a night sky over a rocky desert with a boulder: starting high and gradually descending towards the horizon. The final scene transitions to a daytime view featuring a park ranger, implying a narrative shift.",night,meteorological
night_19,"Time-lapse of a crescent moon moving across the night sky from the lower left to the upper right corner, illustrating its natural, uninterrupted progression in an arc.",night,meteorological
night_21,"Time-lapse of a camping scene under the Milky Way, showing a tent changing colors from red to green, blue, and purple. The night progresses with star movements and meteor streaks visible, ending with the tent returning to red.",night,meteorological
night_18,"Time-lapse of a night sky above a desert with mountains, showing star trails progressively moving throughout the night. A meteor briefly appears midway. The foreground rock remains constant. The sequence transitions to a daytime scene with a person speaking, likely explaining or providing context about the night-time imagery.",night,meteorological
night_23,"Time-lapse of twilight transitioning to night over a mountain landscape reflected in water. Stars gradually become visible, culminating in a clear night sky prominently featuring the Milky Way, all reflected in the calm water below.",night,meteorological
night_22,"Time-lapse of the moon's phases at night: starting with clear visibility, then partially and mostly obscured by clouds, emerging clear and bright again, reaching its brightest phase, and ending with slight cloud obscuration, showing the cyclic nature of its visibility.",night,meteorological
night_26,"Time-lapse of a nighttime coastal scene with waves crashing against rocks under a cloudy sky. The moon gradually emerges from behind the clouds, illuminating the coastline more clearly before being partially obscured again as waves continue their rhythmic impact on the shore.",night,meteorological
night_24,"Time-lapse of the night sky over an illuminated temple with glowing ground patterns, showing star trails forming and extending across the sky due to Earth's rotation, indicating the passage of time throughout the night.",night,meteorological
ocean_01,"Time-lapse of cumulus clouds moving rightward and gradually dispersing over a calm ocean and distant mountains, revealing a mostly clear blue sky by the end.",ocean,meteorological
night_25,"Time-lapse of the night sky over a coastal landscape, showcasing the Milky Way. The video captures gradual changes in cloud cover and lighting, with the Milky Way remaining prominent throughout. A light source on the right shifts slightly but remains visible, while overall cloud cover fluctuates, revealing more stars as the sequence progresses. The final view features a clear sky with minimal clouds and the Milky Way in full view.",night,meteorological
ocean_02,"Time-lapse of a sunrise over the ocean, showing the sun rising from the horizon to high in the sky. The bright reflection on the calm water grows more pronounced and extends across the water as daylight brightens, with a bridge structure visible on the left at the start.",ocean,meteorological
ocean_03,"Time-lapse of a sunset over an ocean, starting with the sun high in the sky, gradually descending, and intensifying the orange and red hues in the sky and ocean. The sun moves lower over time, eventually disappearing below the horizon, leaving behind twilight colors in the sky.",ocean,meteorological
night_27,"Time-lapse of the night sky over rocky terrain, showing star trails forming and lengthening throughout the night, reflecting the Earth's rotation. As dawn approaches, star trails begin to fade and the sky transitions from darkness to a brightening horizon with pinkish hues.",night,meteorological
ocean_05,"Time-lapse of a calm ocean under a clear blue sky, with consistent green foliage in the foreground and distant mountains. Light on the water’s surface subtly changes throughout, emphasizing the stability and tranquility of the scene from start to end.",ocean,meteorological
ocean_08,"Time-lapse depicting the transition from late afternoon to complete night over an ocean. The video begins with a partially obscured sunset, progressively darkening sky, and increasing cloud cover. It shows the transition through twilight into night, ending with a dark sky and faint distant lights visible over the ocean.",ocean,meteorological
ocean_06,"Time-lapse of a sunrise over the ocean, starting from early dawn with scattered clouds and an orange sky. The sun gradually rises above the horizon, intensifying the sky's colors and illuminating the ocean. As the sun ascends, it casts a warm and bright glow, culminating in a golden-lit morning scene with strong, steady light.",ocean,meteorological
ocean_07,"Time-lapse of an ocean sunset with purplish-pink sky, several boats, and a large ship. The sunset hues intensify and darken over time, with boats and ships shifting positions. Reflections on the water mirror the vibrant colors, eventually transitioning to deeper shades of purple and blue as night approaches and boats become less distinct.",ocean,meteorological
ocean_04,"Time-lapse of ocean waves breaking near a rocky shore: starting with large waves approaching, frothing as they break, crashing fully with dense white froth, retreating slightly, and new waves forming. The cycle of waves approaching, breaking, and retreating repeats, showcasing the continuous dynamic motion of the ocean.",ocean,meteorological
ocean_10,"Time-lapse of an ocean scene showing dynamic changes in clouds and the movement of a ship. Initially, clear skies and calm sea progress to denser clouds. The presence and journey of a ship from the left edge to the center and then towards the right edge depict human activity over time.",ocean,meteorological
ocean_09,"Time-lapse of ocean view showing cloud movement and changing shadows over a day. Starting with clear skies and white clouds, clouds gradually shift toward the horizon, with subtle changes in lighting and shadows progressing. By the end, significant cloud displacement and shadow patterns indicate the late part of the day.",ocean,meteorological
ocean_13,"Time-lapse of changing weather patterns over an ocean: starts with a calm ocean and moderate clouds, shifts to intense sunlight and a bright ocean, peaks with the brightest surface, then thickening clouds darken the scene, and ends with dispersing clouds allowing more light on the water.",ocean,meteorological
ocean_16,"Time-lapse of a sunrise over an ocean. The video starts with the pre-dawn orange sky, followed by the sun gradually rising above the horizon, illuminating the clouds and ocean. The sunlight grows increasingly intense, and by the end, the sun is fully visible above the horizon, bathing the scene in bright yellow and orange light.",ocean,meteorological
ocean_11,"Time-lapse of a tranquil ocean scene progressively showing more prominent waves moving towards the shore, with a stable island and changing cloud patterns in the background.",ocean,meteorological
ocean_17,"A time-lapse of changing cloud patterns and lighting over a coastal landscape. The video starts with a partly cloudy sky that becomes progressively denser and then gradually thins out, revealing clearer skies and allowing more sunlight to illuminate the ocean horizon by the end.",ocean,meteorological
ocean_15,"Time-lapse of a serene coastal scene showcasing clear ocean water and prominent rock formations. Gradual changes in water patterns and tidal movements are observed. A small boat appears in the distance, moving closer to the rocks and then further towards the shore, nearing its docking point by the end of the video.",ocean,meteorological
ocean_14,"Time-lapse of a coastal landscape from an elevated viewpoint showing changing cloud formations and light reflections over a calm ocean throughout the day. The tree line in the foreground remains constant, while cloud density varies, leading to different patterns of sky and ocean reflections.",ocean,meteorological
ocean_18,"Time-lapse of a sunset over an ocean, starting with the sun partially hidden by clouds, descending and casting stronger reflections on the water. As the sun nears and touches the horizon, the sky and water glow with warm hues and an intense orange-red gradient, ending with a final warm glow and silhouetted clouds.",ocean,meteorological
ocean_19,"Time-lapse of the ocean's horizon transitioning from twilight through nightfall and into dawn. Starts with a blue twilight sky, darkens to night with visible stars and clouds, then slowly brightens as dawn approaches, showing blue and orange hues, and ends with a clear horizon at dawn.",ocean,meteorological
ocean_20,"Time-lapse of an ocean by a rocky, vegetation-covered cliff, showing the progression of ocean waves from calm to more active and back to calmer conditions, illustrating nature’s continuous and dynamic interaction within a steady environment.",ocean,meteorological
office_02,"Time-lapse of a busy office environment showing various activities and interactions: starting dimly lit with four people, progressing to better lighting with organizational tasks, individuals moving in and out of frames, one person addressing others, and continued diverse activities as the day progresses.",office,human_creation
office_05,"Time-lapse of an office environment where activities unfold over time: initial darkness gives way to a scene with two individuals working, joined by a third. The employees engage in various tasks, changing positions and attire, indicating different time periods. The scene ends with dim lighting, showing the continuation of work.",office,human_creation
office_03,"Time-lapse of office activity showing multiple people moving, interacting, and working: initial busy gathering, shifting positions, more interactions, then quieter scenes with fewer people focusing on desk work, periodic entries and movements, ending with minimal changes in office layout and continued individual focus at workstations.",office,human_creation
office_01,"Time-lapse of an office environment showing collaborative and individual work patterns. Employees move between desks, engaging in discussions and paperwork. A brief period where the office is nearly empty suggests a break or meeting, after which employees return and resume their tasks, restoring normal activity.",office,human_creation
office_07,"Time-lapse of an office space transitioning from empty to active: it starts with arranged chairs and desks, then a person arrives and works at a desk on the left, maintaining sustained activities with minor desk changes. Eventually, another person enters from the left, increasing office activity by the end of the video.",office,human_creation
office_08,"Time-lapse of a busy office over a workday, starting with many employees at their desks. Activity continues steadily, with gradual movement and interaction. As the day progresses, the number of employees decreases, leaving more empty desks. By the end of the day, the office is mostly empty with only a few employees remaining.",office,human_creation
office_06,"Time-lapse of an office setup and activities over a workday: starting with unpacked boxes, progressing to organized workstations with employees arriving, becoming bustling with activity mid-workday, shifting to a less active phase as some leave for breaks, and ending with the office largely empty as the day concludes.",office,human_creation
office_09,"Time-lapse of daily office activities capturing employees engaged in various tasks: working at desks, standing, and interacting. The perspective changes from ground level to a bird's eye view, showing consistent movement and transitions between tasks throughout the day.",office,human_creation
office_10,"Time-lapse of office activity showing a man setting up a camera, followed by an initially empty office filling with employees engaging in tasks. Activity increases with employees working, moving, and collaborating around the office, culminating in a bustling, dynamic, and interactive workspace.",office,human_creation
office_12,"Time-lapse of an office scene where workers interact and go about their tasks: starting with a black screen, followed by two workers; a third person joins, interacts, and then one person becomes blurry as they walk past the camera and exit, leaving the others engaged in their tasks. The scene ends with one individual interacting with items on the desk.",office,human_creation
office_11,"Time-lapse of a typical office day showing employees in various activities: starting with lively interactions, transitioning to individual work, occasional discussions, and ending with employees focusing on tasks in a calm and productive environment.",office,human_creation
office_14,"Time-lapse of an office workday: starting with a dark office, lights on with two individuals working at desks, minor task and screen changes, brief collaboration or discussion, a moment of rest, and ending with the office darkening as the work period concludes.",office,human_creation
office_04,"Time-lapse of an office worker at a desk: starting with using a calculator and laptop, transitioning to writing on a notepad and using a mouse, increasing written documents on the desk, typing on a keyboard, and ending with more graphs on the screens as the worker continues to write on the notepad.",office,human_creation
office_13,"Time-lapse of a typical workday in an office: starting fully staffed with employees working at desks, maintaining steady activity and minor movement, some employees engage in discussions, and increased movement towards the middle of the video. The office activity decreases slightly, suggesting the end of the workday.",office,human_creation
office_18,"Time-lapse of an office capturing various activities: starting with camera setup, employees working at desks, brief interactions, an empty office likely indicating a break, a single employee working alone, and finally, everyone returning to resume normal work.",office,human_creation
office_19,"Time-lapse of a small office showing fluctuating activity: starting with four people working, shifts in positions, brief interactions, intermittent arrivals and departures, reduced activity by mid-sequence, and ending with a dimly lit, empty office suggesting the close of the workday.",office,human_creation
office_20,"Time-lapse of an office environment during business hours, starting with a blank screen transitioning to employees gradually filling the office. Activity increases as more employees arrive, walk around, and engage in tasks, eventually stabilizing with employees settled at their workstations by the end.",office,human_creation
office_16,"Time-lapse of a person working at an office desk: actively using the computer, taking brief breaks, handling and sorting documents, and intermittently moving to interact with office equipment.",office,human_creation
office_17,"Time-lapse of an office environment over several minutes: starting with employees working at desks and attending a meeting, increasing collaborative activities, heightened interactions, then gradually returning to desk work as meeting winds down, and concluding with a quieter office and fewer people present, suggesting the end of a working period or break time.",office,human_creation
office_21,"Time-lapse of a typical office day, beginning with three people at desks. Activity increases with standing and seated interactions, followed by a quiet phase. Midday, more people reappear, showing collaboration and concentrated work. The day wraps up with a steady work environment and minimal changes in setup.",office,human_creation
painting_05,"Time-lapse of a grayscale painting illustrating a bearded face. Starting from a basic sketch, shading intensifies around the eyes and forehead, gradually adding depth and texture. Details progress with prominent cracks appearing on the face, extending to the beard area by the video's end.",painting,human_creation
painting_01,"Time-lapse of a henna artist applying an intricate design on a hand. Starting from a blank hand, the video shows the step-by-step progression with basic flower shapes, additional details, and intricate patterns, culminating in a completed, detailed henna artwork.",painting,human_creation
painting_02,"Time-lapse of a street mural being painted: starting with initial colored segments, additional colors and patterns added progressively, extending detail towards the center and right, nearing completion with finishing touches, and concluding with a fully painted and vibrant mural design.",painting,human_creation
painting_06,"Time-lapse of the creation of a detailed artwork featuring a chariot drawn by horses. It starts with rough sketches, progressing through detailed line work, and significant refining of characters and objects. Initial coloring and extensive filling in follows, with final enhancements in shading and background details, culminating in a vibrant, dynamic completed painting.",painting,human_creation
painting_04,"Time-lapse of an artist creating a detailed grayscale portrait of a mythological figure. The process starts with initial sketches of the forehead and hair, followed by shading and defining facial features including the nose, lips, eyes, and beard. Each section is progressively completed with intricate details and texture, culminating in a lifelike, expressive face.",painting,human_creation
painting_07,"Time-lapse of an elderly man's portrait creation on a gridded canvas, starting with an initial sketch. The artist adds dark areas, progressively details facial features, and enhances depth. Eyes, nose, and mouth become defined in subsequent frames. The background is painted black, with the face covered to focus on the portrait's completion.",painting,human_creation
painting_09,"Time-lapse of a mural being painted on a building. It starts with the initial sketch, then shows workers progressively adding detailed outlines and shading. The video captures the evolution from basic outlines to refined features, with workers on a platform making final touches as the mural nears completion.",painting,human_creation
painting_03,"Time-lapse of repainting a large rock to celebrate the graduating class of 2020: starting with old graffiti, covering it with a white and yellow base layer, outlining the new message ""Congrats Class of 2020,"" filling in letters with blue paint, adding the hashtag ""#MGoGrad,"" and completing the design, leaving the rock fully painted.",painting,human_creation
painting_12,"Time-lapse of a large mural painted on a building wall, starting from initial sketches with workers on-site, progressing through detailed sketches and partial paintings of portraits, and culminating in a completed, vibrant, and colorful mural.",painting,human_creation
painting_08,"Time-lapse of painting a bird, likely a magpie, from pencil sketch to detailed watercolor. The process includes initial sketching, underpainting with Naples yellow, adding Viridian and Phthalo Blue for iridescence, using Quinacridone Red, Yellow Ochre, and final details with Payne’s Gray, Burnt Sienna, and Titanium White.",painting,human_creation
painting_10,"Time-lapse of artists creating a large mural on a wall using hydraulic lifts: beginning with outlines, developing a detailed daisy pattern, adding black and white sections, incorporating colored geometric shapes, and refining details. The mural gradually expands downward and laterally, becoming vibrant and detailed before reaching near-completion with artists applying final touches.",painting,human_creation
painting_15,"Time-lapse of an artist painting candy packaging: begins with broad yellow strokes, adds orange details and finer elements, progresses with detailed work on the lower portion and branding, enhances the product name with brown and white colors, and concludes with the final highlighting and shadowing, completing the artwork.",painting,human_creation
painting_11,"Time-lapse of a mural being painted on a large wall, progressing from initial outlines to a highly detailed and colorful artwork. The mural evolves through stages of detailed faces and intricate patterns, with artists on elevated platforms working steadily. A tram appears briefly, and the mural nears completion with final touches.",painting,human_creation
painting_13,"Time-lapse of a mural painting progressing from a black-and-white sketch to a detailed artwork. Initially featuring geometric shapes, the artist adds significant yellow paint to the upper left side, gradually completing that section. By the end, the mural on the left is finished, and the overall progress on the entire wall is visible.",painting,human_creation
painting_16,"Time-lapse of a digital painting's creation, starting from a faint outline to a refined and highly detailed image of a robust, regally dressed figure. The process includes defining the sketch, adding annotations, applying basic colors, detailed shading and texturing, enhancing light and shadow effects, and integrating a background. The final frame showcases the figure with finely detailed facial features and attire.",painting,human_creation
painting_19,"Time-lapse of a person applying face paint. Starting with white paint around the eyes and forehead, then extending it to the cheeks. Blue paint is then added in circular designs on the cheeks, followed by more intricate blue patterns around the eyes, forehead, and ears, resulting in a complex and detailed face paint design.",painting,human_creation
painting_20,"Time-lapse showing the creation of a digital painting on a tablet, starting from a blank canvas to a completed artwork featuring mountains under a northern lights sky. The process includes the addition of dark blue mountains, snowcaps, green aurora, and intricate details, finishing with cartoon faces on the mountains.",painting,human_creation
painting_14,"Time-lapse of a painting's creation, starting from a sketch of a woman with braided hair to the near-completion of a detailed painting. Initial lines are followed by gradual application of colors and shading to face and hair, progressing to intricate details in the braid, face, and backdrop, finishing with additional background elements.",painting,human_creation
painting_18,"Time-lapse of an airplane being painted in a hangar. The process begins with the airplane partially covered with protective material. Painting progresses with several applications of blue paint, protective materials are repositioned, and detailing is added. Workers are visible throughout, performing tasks and making adjustments. The video concludes with final detailing and removal of protective coverings, revealing a finished painted airplane.",painting,human_creation
parking_01,"Time-lapse of a parking lot gradually emptying: starting with a moderately filled lot, vehicles depart over time, showing a consistent reduction. The parking lot transitions from being moderately filled to nearly empty by the video's end.",parking,human_creation
painting_22,"Time-lapse of an artist painting a vibrant orange stag against a mountainous backdrop, starting with rough outlines and gradually adding intricate details to both the stag and background. The stag's features are refined over time, with the artist enhancing its face and antlers for realism. The video concludes with the artist removing the masking tape to reveal the finished painting.",painting,human_creation
parking_03,"Time-lapse of a busy parking lot showing gradual increase in the number of parked cars. Initially, several central spaces are empty, but as time progresses, more cars fill these spaces. By the end, most spaces, particularly in the central area and near the entrance, are occupied. The last frame features a visual glitch, making the parking lot less visible.",parking,human_creation
parking_05,"Time-lapse of a parking lot from 6:00 am to 8:00 am, transitioning from sparse to nearly full. Initially few cars and people, then gradual increase in vehicular and pedestrian activity by 7:00 am, culminating in a largely filled lot with significant movement by 8:00 am.",parking,human_creation
painting_23,"Time-lapse of creating galaxy-themed art on a stone: starting with a plain stone, adding a black base coat, applying blue hues, layering richer blue colors, detailing with lighter blue and white strokes, enhancing texture, adding white paint dots as stars, and finishing with a detailed galaxy design.",painting,human_creation
parking_06,"Time-lapse of an urban parking lot transitioning from daylight to nighttime: beginning with clear daylight, progressing through sunset and dusk with increasing artificial lighting, and ending with a well-lit nighttime scene with minimal vehicle movement.",parking,human_creation
parking_07,"Time-lapse of a parking lot from early afternoon to later in the day, showing the departure of two cars, activation and deactivation of a sprinkler system, and slight lighting changes. Dust or water spray appears near the end, indicating windy conditions or residual sprinkler activity.",parking,human_creation
parking_04,"Time-lapse of a shopping center parking lot showing dynamic activity. Initially, multiple cars and individuals are visible; the scene becomes busier with more people and vehicles. People are observed pushing shopping carts. Activity fluctuates, with moments of increased and decreased human presence, concluding with a quieter parking lot featuring fewer cars and no visible individuals.",parking,human_creation
parking_08,"Time-lapse of a field transforming into a crowded parking lot: starting almost empty, with a gradual increase in parked vehicles. By the midpoint, cars form organized rows, and by the end, the field is fully packed with vehicles, indicating a large event or gathering.",parking,human_creation
parking_10,"Time-lapse of a parking lot after snowfall: vehicles enter and exit, gradually clearing snow to reveal defined pathways and accessible parking spots. The sequence transitions from day to night, with scattered lights highlighting the cleared areas by the end.",parking,human_creation
parking_13,"Time-lapse of a parking area filling up for an event: starts with an empty lot at sunrise, more cars by morning, nearly full by midday, and completely full in the afternoon with people walking around. By the end, fewer cars remain, indicating the event is over.",parking,human_creation
parking_11,"Day-to-night time-lapse of a parking lot: starts with an overcast sky, sunlight gradually breaks through clouds, continues with a sunny period, then darkening sky as evening approaches, followed by a vibrant sunset, and ends with a dark parking lot lit by a streetlamp.",parking,human_creation
parking_12,"Time-lapse of a parking lot over a day: starts partially filled, peaks at midday with few empty spots, then gradually empties out, ending with minimal activity by day’s end.",parking,human_creation
parking_14,"Time-lapse of a parking lot progressively filling with vehicles, starting from sparse occupancy in the morning and gradually achieving full capacity by the end, reflecting peak activity with no vacant spots remaining.",parking,human_creation
parking_18,"Time-lapse of a large parking lot showing increased activity over several days. It begins empty, fills with delivery vans and cars, reaching peak occupancy, then gradually empties again as vehicles depart.",parking,human_creation
parking_09,"Time-lapse of a parking lot over a day. Initially nearly empty at night, car occupancy gradually increases by dawn, reaches near full by mid-morning, peaks in early afternoon, then decreases in the early evening. By night, the lot is again mostly empty, with visible pedestrians appearing.",parking,human_creation
parking_15,"Time-lapse of a parking lot showing a gradual decrease in activity: starting with a mostly full lot of cars and buses, followed by a steady departure of vehicles. Buses and cars leave sequentially, resulting in significant open spaces and a nearly empty lot by the end of the video.",parking,human_creation
parking_16,"Time-lapse of a parking lot from morning to evening, showing vehicles increasing from minimal to nearly full capacity by midday, with ongoing vehicle movement. Peak occupancy is observed during midday, followed by a gradual decrease in activity toward late afternoon and early evening. Lighting transitions from bright morning light to dimming towards sunset, casting long shadows.",parking,human_creation
